name,defender_name,shot_made_flag,n_shot,n_made
Al Horford,DeMar DeRozan,1,4,1
Al Horford,DeMarcus Cousins,2,5,2
Al Horford,Deron Williams,1,4,1
Al Horford,Derrick Favors,2,4,2
Al Horford,Derrick Rose,7,9,7
Al Horford,Derrick Williams,1,1,1
Al Horford,Devin Harris,1,1,1
Al Horford,Dewayne Dedmon,3,10,3
Al Horford,Dion Waiters,2,2,2
Al Horford,Dirk Nowitzki,1,6,1
Al Horford,Donald Sloan,2,3,2
Al Horford,Donatas Motiejunas,7,9,7
Al Horford,Draymond Green,0,6,0
Al Horford,Dwight Howard,0,2,0
Al Horford,Dwyane Wade,1,1,1
Al Horford,Ed Davis,0,2,0
Al Horford,Elfrid Payton,2,3,2
Al Horford,Enes Kanter,3,7,3
Al Horford,Eric Bledsoe,2,2,2
Al Horford,Ersan Ilyasova,1,2,1
Al Horford,Evan Fournier,1,1,1
Al Horford,Festus Ezeli,2,4,2
Al Horford,Furkan Aldemir,2,3,2
Al Horford,Giannis Antetokounmpo,1,5,1
Al Horford,Goran Dragic,1,1,1
Al Horford,Gordon Hayward,0,2,0
Al Horford,Gorgui Dieng,3,5,3
Al Horford,Greg Monroe,6,10,6
Al Horford,Greg Smith,1,1,1
Al Horford,Harrison Barnes,1,2,1
Al Horford,Henry Sims,0,1,0
Al Horford,Henry Walker,0,1,0
Al Horford,Hollis Thompson,1,1,1
Al Horford,Ian Clark,1,1,1
Al Horford,Ian Mahinmi,3,4,3
Al Horford,Iman Shumpert,1,3,1
Al Horford,Isaiah Canaan,0,1,0
Al Horford,J.R. Smith,0,2,0
Al Horford,JJ Hickson,1,5,1
Al Horford,JJ Redick,2,3,2
Al Horford,Jabari Brown,2,2,2
Al Horford,Jamal Crawford,1,3,1
Al Horford,James Ennis,1,1,1
Al Horford,James Harden,1,2,1
Al Horford,James Johnson,2,3,2
Al Horford,James Jones,1,1,1
Al Horford,James Michael McAdoo,0,1,0
Al Horford,James Young,1,1,1
Al Horford,Jared Dudley,2,4,2
Al Horford,Jared Sullinger,4,4,4
Al Horford,Jarrett Jack,3,3,3
Al Horford,Jason Maxiell,0,2,0
Al Horford,Jason Smith,2,6,2
Al Horford,Jason Terry,1,1,1
Al Horford,Jeff Ayres,1,2,1
Al Horford,Jeff Green,0,2,0
Al Horford,Jeff Taylor,1,1,1
Al Horford,Jerami Grant,3,4,3
Al Horford,Jerryd Bayless,2,9,2
Al Horford,Jimmy Butler,0,1,0
Al Horford,Joe Harris,2,2,2
Al Horford,Joe Ingles,0,1,0
Al Horford,Joe Johnson,2,4,2
Al Horford,Joel Anthony,2,6,2
Al Horford,Joel Freeland,4,6,4
Al Horford,John Henson,3,9,3
Al Horford,John Salmons,0,1,0
Al Horford,John Wall,2,3,2
Al Horford,Johnny OBryant,2,3,2
Al Horford,Jon Leuer,0,1,0
Al Horford,Jonas Jerebko,1,2,1
Al Horford,Jonas Valanciunas,14,21,14
Al Horford,Jordan Clarkson,2,4,2
Al Horford,Jordan Farmar,0,1,0
Al Horford,Jordan Hill,7,13,7
Al Horford,Josh Smith,1,2,1
Al Horford,Jrue Holiday,0,1,0
Al Horford,Justin Holiday,1,1,1
Al Horford,KJ McDaniels,2,2,2
Al Horford,Kawhi Leonard,2,4,2
Al Horford,Kelly Olynyk,0,1,0
Al Horford,Kemba Walker,0,1,0
Al Horford,Kendall Marshall,1,2,1
Al Horford,Kendrick Perkins,2,3,2
Al Horford,Kenneth Faried,1,4,1
Al Horford,Kentavious Caldwell-Pope,3,4,3
Al Horford,Kevin Durant,0,1,0
Al Horford,Kevin Garnett,1,1,1
Al Horford,Kevin Love,7,13,7
Al Horford,Kevin Seraphin,4,10,4
Al Horford,Khris Middleton,1,2,1
Al Horford,Kirk Hinrich,1,1,1
Al Horford,Klay Thompson,1,1,1
Al Horford,Kobe Bryant,1,1,1
Al Horford,Kosta Koufos,2,9,2
Al Horford,Kris Humphries,1,1,1
Al Horford,Kyle Lowry,3,7,3
Al Horford,Kyle O'Quinn,2,5,2
Al Horford,Kyle Singler,2,2,2
Al Horford,Kyrie Irving,3,5,3
Al Horford,LaMarcus Aldridge,5,10,5
Al Horford,Lance Stephenson,4,4,4
Al Horford,Lance Thomas,2,2,2
Al Horford,Langston Galloway,2,2,2
Al Horford,Lavoy Allen,1,3,1
Al Horford,Lou Amundson,1,5,1
Al Horford,Lou Williams,1,1,1
Al Horford,Luc Mbah a Moute,4,9,4
Al Horford,Luis Scola,4,5,4
Al Horford,Luke Ridnour,1,1,1
Al Horford,Luol Deng,1,1,1
Al Horford,Manu Ginobili,0,1,0
Al Horford,Marc Gasol,2,7,2
Al Horford,Marcin Gortat,6,17,6
Al Horford,Marco Belinelli,0,1,0
Al Horford,Marcus Morris,0,1,0
Al Horford,Marcus Smart,2,3,2
Al Horford,Markel Brown,1,2,1
Al Horford,Markieff Morris,1,2,1
Al Horford,Marreese Speights,0,1,0
Al Horford,Marvin Williams,2,4,2
Al Horford,Mason Plumlee,2,3,2
Al Horford,Matt Barnes,2,2,2
Al Horford,Meyers Leonard,0,1,0
Al Horford,Michael Beasley,2,2,2
Al Horford,Michael Carter-Williams,0,2,0
Al Horford,Mike Dunleavy,1,1,1
Al Horford,Miles Plumlee,1,1,1
Al Horford,Mo Williams,3,3,3
Al Horford,Nene,4,4,4
Al Horford,Nerlens Noel,16,27,16
Al Horford,Nick Calathes,1,2,1
Al Horford,Nick Young,1,1,1
Al Horford,Nik Stauskas,1,1,1
Al Horford,Nikola Mirotic,1,2,1
Al Horford,Nikola Pekovic,5,7,5
Al Horford,Nikola Vucevic,7,11,7
Al Horford,O.J. Mayo,1,1,1
Al Horford,Omer Asik,6,15,6
Al Horford,Omri Casspi,1,1,1
Al Horford,Otto Porter,1,1,1
Al Horford,Pablo Prigioni,0,1,0
Al Horford,Patrick Beverley,3,4,3
Al Horford,Patrick Patterson,1,3,1
Al Horford,Pau Gasol,10,18,10
Al Horford,Perry Jones,1,1,1
Al Horford,Rajon Rondo,0,2,0
Al Horford,Ray McCallum,1,1,1
Al Horford,Reggie Jackson,2,2,2
Al Horford,Richard Jefferson,2,2,2
Al Horford,Ricky Rubio,2,4,2
Al Horford,Robert Covington,1,4,1
Al Horford,Robert Sacre,1,1,1
Al Horford,Rodney Stuckey,0,1,0
Al Horford,Ronnie Price,1,1,1
Al Horford,Roy Hibbert,3,10,3
Al Horford,Rudy Gay,2,2,2
Al Horford,Rudy Gobert,3,6,3
Al Horford,Russell Westbrook,1,1,1
Al Horford,Ryan Anderson,1,2,1
Al Horford,Samuel Dalembert,3,9,3
Al Horford,Serge Ibaka,1,2,1
Al Horford,Shabazz Muhammad,1,2,1
Al Horford,Shabazz Napier,1,1,1
Al Horford,Shane Larkin,0,1,0
Al Horford,Shaun Livingston,0,2,0
Al Horford,Shawne Williams,0,1,0
Al Horford,Solomon Hill,2,4,2
Al Horford,Spencer Hawes,1,3,1
Al Horford,Stephen Curry,0,1,0
Al Horford,Steven Adams,5,10,5
Al Horford,Taj Gibson,8,11,8
Al Horford,Tarik Black,1,3,1
Al Horford,Tayshaun Prince,1,3,1
Al Horford,Terrence Jones,1,1,1
Al Horford,Terrence Ross,2,2,2
Al Horford,Thaddeus Young,5,5,5
Al Horford,Tiago Splitter,1,3,1
Al Horford,Tim Duncan,3,8,3
Al Horford,Tim Hardaway Jr.,1,1,1
Al Horford,Timofey Mozgov,6,7,6
Al Horford,Tobias Harris,5,8,5
Al Horford,Tony Allen,0,2,0
Al Horford,Tony Parker,1,3,1
Al Horford,Trevor Ariza,1,1,1
Al Horford,Trevor Booker,1,1,1
Al Horford,Tristan Thompson,4,6,4
Al Horford,Troy Daniels,1,1,1
Al Horford,Ty Lawson,1,1,1
Al Horford,Tyler Hansbrough,2,2,2
Al Horford,Tyler Zeller,9,12,9
Al Horford,Tyreke Evans,0,1,0
Al Horford,Tyson Chandler,7,9,7
Al Horford,Udonis Haslem,3,4,3
Al Horford,Victor Oladipo,1,1,1
Al Horford,Wesley Johnson,0,1,0
Al Horford,Wesley Matthews,1,1,1
Al Horford,Willie Green,0,1,0
Al Horford,Wilson Chandler,0,2,0
Al Horford,Zach LaVine,1,1,1
Al Horford,Zach Randolph,2,2,2
Al Horford,Zaza Pachulia,11,21,11
Al Jefferson,Adreian Payne,0,4,0
Al Jefferson,Al Horford,8,16,8
Al Jefferson,Al-Farouq Aminu,1,2,1
Al Jefferson,Alan Anderson,1,1,1
Al Jefferson,Alec Burks,1,1,1
Al Jefferson,Alex Len,6,14,6
Al Jefferson,Allen Crabbe,1,1,1
Al Jefferson,Alonzo Gee,1,2,1
Al Jefferson,Amar'e Stoudemire,0,1,0
Al Jefferson,Amare Stoudemire,7,16,7
Al Jefferson,Amir Johnson,2,4,2
Al Jefferson,Anderson Varejao,2,5,2
Al Jefferson,Andre Drummond,10,15,10
Al Jefferson,Andrew Bogut,8,16,8
Al Jefferson,Andrew Wiggins,1,1,1
Al Jefferson,Anthony Davis,2,3,2
Al Jefferson,Anthony Tolliver,0,2,0
Al Jefferson,Aron Baynes,0,1,0
Al Jefferson,Avery Bradley,2,3,2
Al Jefferson,Ben McLemore,1,1,1
Al Jefferson,Blake Griffin,2,4,2
Al Jefferson,Bojan Bogdanovic,0,1,0
Al Jefferson,Boris Diaw,1,3,1
Al Jefferson,Bradley Beal,1,2,1
Al Jefferson,Brandan Wright,0,3,0
Al Jefferson,Brandon Bass,3,4,3
Al Jefferson,Brandon Knight,1,3,1
Al Jefferson,Brendan Haywood,2,5,2
Al Jefferson,Brook Lopez,12,21,12
Al Jefferson,Carlos Boozer,1,1,1
Al Jefferson,Carmelo Anthony,1,1,1
Al Jefferson,Caron Butler,1,5,1
Al Jefferson,Channing Frye,2,2,2
Al Jefferson,Charles Hayes,2,3,2
Al Jefferson,Chase Budinger,0,2,0
Al Jefferson,Chris Bosh,10,21,10
Al Jefferson,Chris Copeland,1,1,1
Al Jefferson,Chris Kaman,4,7,4
Al Jefferson,Chris Paul,1,1,1
Al Jefferson,Cole Aldrich,2,5,2
Al Jefferson,Courtney Lee,1,2,1
Al Jefferson,D.J. Augustin,1,1,1
Al Jefferson,Damian Lillard,1,1,1
Al Jefferson,Damjan Rudez,1,1,1
Al Jefferson,Danilo Gallinari,1,1,1
Al Jefferson,Danny Green,1,1,1
Al Jefferson,Dante Exum,3,3,3
Al Jefferson,David West,2,6,2
Al Jefferson,DeAndre Jordan,10,24,10
Al Jefferson,DeJuan Blair,1,1,1
Al Jefferson,DeMar DeRozan,1,1,1
Al Jefferson,DeMarcus Cousins,3,8,3
Al Jefferson,DeMarre Carroll,0,1,0
Al Jefferson,Deron Williams,2,2,2
Al Jefferson,Derrick Favors,5,10,5
Al Jefferson,Devin Harris,1,1,1
Al Jefferson,Dewayne Dedmon,1,2,1
Al Jefferson,Dirk Nowitzki,0,2,0
Al Jefferson,Donald Sloan,1,2,1
Al Jefferson,Draymond Green,2,4,2
Al Jefferson,Drew Gooden,2,2,2
Al Jefferson,Dwyane Wade,0,2,0
Al Jefferson,Ed Davis,1,3,1
Al Jefferson,Elton Brand,2,5,2
Al Jefferson,Enes Kanter,5,12,5
Al Jefferson,Eric Bledsoe,2,2,2
Al Jefferson,Ersan Ilyasova,1,1,1
Al Jefferson,Evan Fournier,1,1,1
Al Jefferson,Evan Turner,2,3,2
Al Jefferson,Gary Neal,1,1,1
Al Jefferson,George Hill,0,1,0
Al Jefferson,Gerald Green,0,1,0
Al Jefferson,Giannis Antetokounmpo,0,1,0
Al Jefferson,Glen Davis,0,1,0
Al Jefferson,Gorgui Dieng,5,15,5
Al Jefferson,Greg Monroe,3,8,3
Al Jefferson,Harrison Barnes,2,2,2
Al Jefferson,Henry Sims,4,5,4
Al Jefferson,Hollis Thompson,1,2,1
Al Jefferson,Ian Mahinmi,3,7,3
Al Jefferson,Iman Shumpert,1,1,1
Al Jefferson,Isaiah Thomas,1,1,1
Al Jefferson,J.R. Smith,1,1,1
Al Jefferson,JJ Hickson,3,6,3
Al Jefferson,JJ Redick,3,3,3
Al Jefferson,JaVale McGee,2,2,2
Al Jefferson,Jack Cooley,0,1,0
Al Jefferson,Jae Crowder,0,2,0
Al Jefferson,James Ennis,1,1,1
Al Jefferson,James Johnson,0,1,0
Al Jefferson,Jared Dudley,0,1,0
Al Jefferson,Jared Sullinger,1,1,1
Al Jefferson,Jason Smith,1,1,1
Al Jefferson,Jason Thompson,6,14,6
Al Jefferson,Jeff Teague,2,3,2
Al Jefferson,Jerami Grant,2,2,2
Al Jefferson,Jeremy Lin,0,1,0
Al Jefferson,Jerryd Bayless,0,1,0
Al Jefferson,Joakim Noah,6,11,6
Al Jefferson,Joe Johnson,1,2,1
Al Jefferson,Joel Anthony,1,3,1
Al Jefferson,Joel Freeland,0,2,0
Al Jefferson,John Henson,1,4,1
Al Jefferson,John Wall,1,1,1
Al Jefferson,Jon Leuer,1,1,1
Al Jefferson,Jonas Jerebko,0,1,0
Al Jefferson,Jonas Valanciunas,6,10,6
Al Jefferson,Jordan Hill,11,20,11
Al Jefferson,Jrue Holiday,0,1,0
Al Jefferson,Justin Hamilton,2,6,2
Al Jefferson,Jusuf Nurkic,5,10,5
Al Jefferson,KJ McDaniels,0,2,0
Al Jefferson,Kawhi Leonard,1,1,1
Al Jefferson,Kendrick Perkins,0,1,0
Al Jefferson,Kentavious Caldwell-Pope,2,2,2
Al Jefferson,Kevin Love,1,2,1
Al Jefferson,Kevin Seraphin,0,3,0
Al Jefferson,Khris Middleton,0,1,0
Al Jefferson,Kirk Hinrich,1,2,1
Al Jefferson,Kobe Bryant,1,2,1
Al Jefferson,Kosta Koufos,3,7,3
Al Jefferson,Kyle Korver,3,5,3
Al Jefferson,Kyle Lowry,0,2,0
Al Jefferson,Kyle OQuinn,0,1,0
Al Jefferson,Kyle Singler,1,1,1
Al Jefferson,Kyrie Irving,1,2,1
Al Jefferson,Larry Sanders,9,14,9
Al Jefferson,LeBron James,1,1,1
Al Jefferson,Lorenzo Brown,1,1,1
Al Jefferson,Lou Amundson,1,6,1
Al Jefferson,Luc Mbah a Moute,6,20,6
Al Jefferson,Luis Scola,1,2,1
Al Jefferson,Luol Deng,1,2,1
Al Jefferson,Marc Gasol,4,19,4
Al Jefferson,Marcin Gortat,18,43,18
Al Jefferson,Marcus Morris,1,1,1
Al Jefferson,Marcus Thornton,1,1,1
Al Jefferson,Mario Chalmers,2,3,2
Al Jefferson,Markel Brown,1,1,1
Al Jefferson,Markieff Morris,1,1,1
Al Jefferson,Marreese Speights,3,5,3
Al Jefferson,Mason Plumlee,5,14,5
Al Jefferson,Matt Bonner,2,3,2
Al Jefferson,Matthew Dellavedova,2,2,2
Al Jefferson,Maurice Harkless,2,2,2
Al Jefferson,Mike Conley,2,6,2
Al Jefferson,Miles Plumlee,9,18,9
Al Jefferson,Mitch McGary,1,1,1
Al Jefferson,Nene,4,7,4
Al Jefferson,Nerlens Noel,3,6,3
Al Jefferson,Nick Collison,1,3,1
Al Jefferson,Nicolas Batum,1,1,1
Al Jefferson,Nikola Mirotic,0,1,0
Al Jefferson,Nikola Vucevic,16,32,16
Al Jefferson,Omer Asik,3,10,3
Al Jefferson,PJ Tucker,1,1,1
Al Jefferson,Pablo Prigioni,0,1,0
Al Jefferson,Pau Gasol,6,21,6
Al Jefferson,Paul Millsap,3,4,3
Al Jefferson,Paul Pierce,5,6,5
Al Jefferson,Pero Antic,1,3,1
Al Jefferson,Ramon Sessions,1,1,1
Al Jefferson,Rasual Butler,0,3,0
Al Jefferson,Ray McCallum,1,1,1
Al Jefferson,Reggie Evans,1,2,1
Al Jefferson,Reggie Jackson,1,1,1
Al Jefferson,Richard Jefferson,0,1,0
Al Jefferson,Robert Covington,2,3,2
Al Jefferson,Robert Sacre,5,12,5
Al Jefferson,Robin Lopez,12,24,12
Al Jefferson,Rodney Hood,1,2,1
Al Jefferson,Rodney Stuckey,1,1,1
Al Jefferson,Roy Hibbert,16,28,16
Al Jefferson,Rudy Gay,0,1,0
Al Jefferson,Rudy Gobert,3,7,3
Al Jefferson,Russell Westbrook,1,1,1
Al Jefferson,Ryan Anderson,1,1,1
Al Jefferson,Ryan Kelly,0,1,0
Al Jefferson,Samuel Dalembert,6,18,6
Al Jefferson,Serge Ibaka,2,4,2
Al Jefferson,Sergey Karasev,0,1,0
Al Jefferson,Shabazz Napier,3,3,3
Al Jefferson,Shane Larkin,1,1,1
Al Jefferson,Shawn Marion,0,3,0
Al Jefferson,Shawne Williams,7,14,7
Al Jefferson,Solomon Hill,1,1,1
Al Jefferson,Stephen Curry,1,3,1
Al Jefferson,Steve Blake,0,1,0
Al Jefferson,Steven Adams,1,3,1
Al Jefferson,Tayshaun Prince,0,1,0
Al Jefferson,Thabo Sefolosha,1,1,1
Al Jefferson,Thaddeus Young,1,3,1
Al Jefferson,Tim Duncan,3,3,3
Al Jefferson,Tim Hardaway Jr.,0,1,0
Al Jefferson,Timofey Mozgov,10,12,10
Al Jefferson,Tobias Harris,3,4,3
Al Jefferson,Tony Allen,2,3,2
Al Jefferson,Tony Snell,0,2,0
Al Jefferson,Tristan Thompson,3,3,3
Al Jefferson,Troy Daniels,1,2,1
Al Jefferson,Tyler Zeller,11,22,11
Al Jefferson,Tyreke Evans,2,2,2
Al Jefferson,Tyson Chandler,5,18,5
Al Jefferson,Udonis Haslem,2,2,2
Al Jefferson,Victor Oladipo,0,2,0
Al Jefferson,Wesley Johnson,0,2,0
Al Jefferson,Willie Green,0,1,0
Al Jefferson,Wilson Chandler,0,1,0
Al Jefferson,Zach LaVine,4,4,4
Al Jefferson,Zach Randolph,2,2,2
Al Jefferson,Zaza Pachulia,3,12,3
AlFarouq Aminu,Al Horford,0,1,0
AlFarouq Aminu,Alan Anderson,4,4,4
AlFarouq Aminu,Alec Burks,0,1,0
AlFarouq Aminu,Alex Len,0,1,0
AlFarouq Aminu,Alonzo Gee,0,2,0
AlFarouq Aminu,Amar'e Stoudemire,1,1,1
AlFarouq Aminu,Amir Johnson,2,2,2
AlFarouq Aminu,Andre Iguodala,3,5,3
AlFarouq Aminu,Andre Roberson,0,1,0
AlFarouq Aminu,Andrew Bogut,0,1,0
AlFarouq Aminu,Andrew Wiggins,1,1,1
AlFarouq Aminu,Anthony Bennett,1,1,1
AlFarouq Aminu,Anthony Davis,0,2,0
AlFarouq Aminu,Anthony Morrow,2,3,2
AlFarouq Aminu,Archie Goodwin,0,1,0
AlFarouq Aminu,Aron Baynes,0,1,0
AlFarouq Aminu,Arron Afflalo,1,1,1
AlFarouq Aminu,Bismack Biyombo,1,1,1
AlFarouq Aminu,Boris Diaw,1,1,1
AlFarouq Aminu,Bradley Beal,1,2,1
AlFarouq Aminu,Brandan Wright,0,1,0
AlFarouq Aminu,Brandon Davies,1,1,1
AlFarouq Aminu,Brian Roberts,0,1,0
AlFarouq Aminu,CJ McCollum,1,1,1
AlFarouq Aminu,CJ Watson,1,1,1
AlFarouq Aminu,Carl Landry,0,1,0
AlFarouq Aminu,Carlos Boozer,0,2,0
AlFarouq Aminu,Carmelo Anthony,1,2,1
AlFarouq Aminu,Charles Hayes,1,1,1
AlFarouq Aminu,Chase Budinger,1,3,1
AlFarouq Aminu,Chris Bosh,0,1,0
AlFarouq Aminu,Chris Kaman,1,2,1
AlFarouq Aminu,Chris Paul,0,2,0
AlFarouq Aminu,Cody Zeller,0,3,0
AlFarouq Aminu,Corey Brewer,1,4,1
AlFarouq Aminu,Courtney Lee,1,2,1
AlFarouq Aminu,Damian Lillard,1,1,1
AlFarouq Aminu,Damjan Rudez,1,2,1
AlFarouq Aminu,Danilo Gallinari,1,4,1
AlFarouq Aminu,Danny Green,0,1,0
AlFarouq Aminu,Dante Exum,0,2,0
AlFarouq Aminu,Darrell Arthur,1,2,1
AlFarouq Aminu,David Lee,3,4,3
AlFarouq Aminu,David West,0,1,0
AlFarouq Aminu,DeAndre Jordan,2,4,2
AlFarouq Aminu,DeMar DeRozan,0,1,0
AlFarouq Aminu,DeMarcus Cousins,1,1,1
AlFarouq Aminu,DeMarre Carroll,0,2,0
AlFarouq Aminu,Derrick Favors,2,4,2
AlFarouq Aminu,Dion Waiters,1,1,1
AlFarouq Aminu,Donatas Motiejunas,1,3,1
AlFarouq Aminu,Draymond Green,0,3,0
AlFarouq Aminu,Ed Davis,1,3,1
AlFarouq Aminu,Elijah Millsap,1,2,1
AlFarouq Aminu,Enes Kanter,0,1,0
AlFarouq Aminu,Erick Green,1,1,1
AlFarouq Aminu,Evan Fournier,0,1,0
AlFarouq Aminu,Francisco Garcia,0,1,0
AlFarouq Aminu,Gerald Henderson,0,1,0
AlFarouq Aminu,Giannis Antetokounmpo,2,3,2
AlFarouq Aminu,Goran Dragic,0,2,0
AlFarouq Aminu,Gorgui Dieng,3,3,3
AlFarouq Aminu,Greg Monroe,1,2,1
AlFarouq Aminu,Harrison Barnes,2,3,2
AlFarouq Aminu,Henry Sims,0,1,0
AlFarouq Aminu,Hollis Thompson,1,2,1
AlFarouq Aminu,Iman Shumpert,2,2,2
AlFarouq Aminu,JJ Hickson,1,3,1
AlFarouq Aminu,JaKarr Sampson,0,2,0
AlFarouq Aminu,Jabari Parker,1,2,1
AlFarouq Aminu,Jack Cooley,0,1,0
AlFarouq Aminu,Jameer Nelson,0,1,0
AlFarouq Aminu,James Ennis,3,4,3
AlFarouq Aminu,James Harden,2,3,2
AlFarouq Aminu,James Johnson,0,1,0
AlFarouq Aminu,Jannero Pargo,1,2,1
AlFarouq Aminu,Jared Dudley,1,4,1
AlFarouq Aminu,Jason Maxiell,1,1,1
AlFarouq Aminu,Jason Smith,0,1,0
AlFarouq Aminu,Jason Terry,2,5,2
AlFarouq Aminu,Jason Thompson,0,3,0
AlFarouq Aminu,Jeff Ayres,1,2,1
AlFarouq Aminu,Jeff Green,2,3,2
AlFarouq Aminu,Jeremy Evans,0,1,0
AlFarouq Aminu,Jerryd Bayless,0,1,0
AlFarouq Aminu,Jimmer Fredette,0,1,0
AlFarouq Aminu,Joe Harris,0,1,0
AlFarouq Aminu,Joe Ingles,0,1,0
AlFarouq Aminu,Joel Freeland,1,1,1
AlFarouq Aminu,Joey Dorsey,0,1,0
AlFarouq Aminu,John Salmons,1,1,1
AlFarouq Aminu,Jonas Valanciunas,1,1,1
AlFarouq Aminu,Jordan Clarkson,0,2,0
AlFarouq Aminu,Jordan Hill,2,2,2
AlFarouq Aminu,Josh McRoberts,0,1,0
AlFarouq Aminu,Josh Smith,3,4,3
AlFarouq Aminu,Jusuf Nurkic,0,1,0
AlFarouq Aminu,Kelly Olynyk,1,1,1
AlFarouq Aminu,Kenneth Faried,2,6,2
AlFarouq Aminu,Kevin Durant,0,1,0
AlFarouq Aminu,Kevin Love,0,1,0
AlFarouq Aminu,Kevin Martin,0,1,0
AlFarouq Aminu,Kevin Seraphin,1,1,1
AlFarouq Aminu,Kirk Hinrich,0,1,0
AlFarouq Aminu,Kobe Bryant,1,1,1
AlFarouq Aminu,Kosta Koufos,2,3,2
AlFarouq Aminu,Kostas Papanikolaou,0,2,0
AlFarouq Aminu,Kyle Korver,0,1,0
AlFarouq Aminu,Kyle Lowry,1,1,1
AlFarouq Aminu,Kyle Singler,1,2,1
AlFarouq Aminu,Kyrie Irving,0,1,0
AlFarouq Aminu,LaMarcus Aldridge,3,5,3
AlFarouq Aminu,Lance Stephenson,0,1,0
AlFarouq Aminu,Larry Sanders,0,1,0
AlFarouq Aminu,Leandro Barbosa,0,3,0
AlFarouq Aminu,Lou Williams,3,4,3
AlFarouq Aminu,Luc Mbah a Moute,0,2,0
AlFarouq Aminu,Luke Ridnour,0,1,0
AlFarouq Aminu,Manu Ginobili,0,2,0
AlFarouq Aminu,Marc Gasol,0,2,0
AlFarouq Aminu,Marco Belinelli,1,3,1
AlFarouq Aminu,Marcus Morris,1,3,1
AlFarouq Aminu,Mario Chalmers,1,1,1
AlFarouq Aminu,Markieff Morris,0,2,0
AlFarouq Aminu,Marreese Speights,1,2,1
AlFarouq Aminu,Matt Bonner,1,2,1
AlFarouq Aminu,Matthew Dellavedova,1,1,1
AlFarouq Aminu,Maurice Harkless,2,5,2
AlFarouq Aminu,Meyers Leonard,0,2,0
AlFarouq Aminu,Michael Kidd-Gilchrist,0,1,0
AlFarouq Aminu,Mike Conley,1,1,1
AlFarouq Aminu,Mike Muscala,1,2,1
AlFarouq Aminu,Mitch McGary,0,1,0
AlFarouq Aminu,Mo Williams,0,1,0
AlFarouq Aminu,Nerlens Noel,1,4,1
AlFarouq Aminu,Nicolas Batum,2,2,2
AlFarouq Aminu,Nikola Pekovic,1,1,1
AlFarouq Aminu,Nikola Vucevic,1,1,1
AlFarouq Aminu,Norris Cole,1,1,1
AlFarouq Aminu,O.J. Mayo,1,1,1
AlFarouq Aminu,Omri Casspi,0,1,0
AlFarouq Aminu,Otto Porter,1,2,1
AlFarouq Aminu,PJ Tucker,0,1,0
AlFarouq Aminu,Pablo Prigioni,1,3,1
AlFarouq Aminu,Patrick Beverley,1,2,1
AlFarouq Aminu,Patrick Patterson,0,2,0
AlFarouq Aminu,Paul Millsap,0,2,0
AlFarouq Aminu,Pero Antic,0,1,0
AlFarouq Aminu,Quincy Acy,0,1,0
AlFarouq Aminu,Quincy Pondexter,0,1,0
AlFarouq Aminu,Robbie Hummel,0,2,0
AlFarouq Aminu,Robert Covington,0,1,0
AlFarouq Aminu,Robert Sacre,1,1,1
AlFarouq Aminu,Robin Lopez,1,7,1
AlFarouq Aminu,Rodney Hood,2,3,2
AlFarouq Aminu,Ronnie Price,0,1,0
AlFarouq Aminu,Rudy Gay,0,2,0
AlFarouq Aminu,Rudy Gobert,2,2,2
AlFarouq Aminu,Russell Westbrook,1,1,1
AlFarouq Aminu,Ryan Kelly,1,2,1
AlFarouq Aminu,Serge Ibaka,2,4,2
AlFarouq Aminu,Shabazz Muhammad,1,1,1
AlFarouq Aminu,Shabazz Napier,0,1,0
AlFarouq Aminu,Shaun Livingston,1,3,1
AlFarouq Aminu,Shawn Marion,1,1,1
AlFarouq Aminu,Steve Novak,1,1,1
AlFarouq Aminu,TJ Warren,0,3,0
AlFarouq Aminu,Tarik Black,4,6,4
AlFarouq Aminu,Terrence Jones,1,2,1
AlFarouq Aminu,Terrence Ross,1,2,1
AlFarouq Aminu,Thaddeus Young,3,4,3
AlFarouq Aminu,Thomas Robinson,0,1,0
AlFarouq Aminu,Tiago Splitter,0,1,0
AlFarouq Aminu,Tim Hardaway Jr.,1,1,1
AlFarouq Aminu,Timofey Mozgov,0,2,0
AlFarouq Aminu,Travis Wear,0,1,0
AlFarouq Aminu,Trevor Ariza,0,2,0
AlFarouq Aminu,Trevor Booker,2,3,2
AlFarouq Aminu,Trey Burke,2,2,2
AlFarouq Aminu,Ty Lawson,1,2,1
AlFarouq Aminu,Tyreke Evans,0,1,0
AlFarouq Aminu,Victor Oladipo,0,1,0
AlFarouq Aminu,Vince Carter,0,1,0
AlFarouq Aminu,Wayne Ellington,1,1,1
AlFarouq Aminu,Wesley Johnson,0,1,0
AlFarouq Aminu,Will Barton,1,2,1
AlFarouq Aminu,Wilson Chandler,1,1,1
AlFarouq Aminu,Xavier Henry,1,1,1
AlFarouq Aminu,Zaza Pachulia,1,3,1
Alan Anderson,Al-Farouq Aminu,1,1,1
Alan Anderson,Alexey Shved,1,1,1
Alan Anderson,Alexis Ajinca,0,1,0
Alan Anderson,Amare Stoudemire,0,1,0
Alan Anderson,Amir Johnson,0,2,0
Alan Anderson,Anderson Varejao,1,1,1
Alan Anderson,Andre Drummond,0,1,0
Alan Anderson,Andre Iguodala,3,6,3
Alan Anderson,Andre Miller,0,2,0
Alan Anderson,Andrew Wiggins,2,3,2
Alan Anderson,Anthony Davis,0,1,0
